GennySim/GSim_State_Name,Source,Stepping,Weight,Type,RefGC,Comment
PS2_HIZ_CACHE_READ,Gen9LPClient,A0,6.593,ebb,1,Using 128 bits. Need to confirm with gSim.
PS2_HIZ_CACHE_WRITE,Gen9LPClient,A0,10.922,ebb,1,Using 128 bits. Need to confirm with gSim.
PS2_HIZ_LATFIFO_READ,Gen9LPClient,A0,28.278,ebb,1,
PS2_HIZ_LATFIFO_WRITE,Gen9LPClient,A0,62.429,ebb,1,
PS2_HS_Cache_Read,Gen9LPClient,A0,4.893,ebb,1,
PS2_HS_Cache_ReadWrite,Gen9LPClient,A0,15.6,ebb,1,
PS2_HS_Cache_Write,Gen9LPClient,A0,10.707,ebb,1,
PS2_IC_DATARAM_FRONTBUFFER_READ,Gen9LPClient,A0,62.429,ebb,1,Need to check with gSim - 512 io assumed
PS2_IC_DATARAM_READ,Gen9LPClient,A0,28.278,ebb,1,Need to check with gSim - 512 io assumed
PS2_IC_DATARAM_WRITE,Gen9LPClient,A0,90.707,ebb,1,Need to check with gSim - 512 io assumed
PS2_IZ_BARYCOEFFIFO_READ,Gen9LPClient,A0,14.139,ebb,1,
PS2_IZ_BARYCOEFFIFO_WRITE,Gen9LPClient,A0,31.214,ebb,1,
PS2_IZ_LATFIFO_READ,Gen9LPClient,A0,14.139,ebb,1,
PS2_IZ_LATFIFO_WRITE,Gen9LPClient,A0,31.214,ebb,1,
PS2_IZ_POLYFIFO_READ,Gen9LPClient,A0,21.209,ebb,1,
PS2_IZ_POLYFIFO_WRITE,Gen9LPClient,A0,46.822,ebb,1,
PS2_IZ_WCOEFFIFO_READ,Gen9LPClient,A0,7.07,ebb,1,
PS2_IZ_WCOEFFIFO_WRITE,Gen9LPClient,A0,15.607,ebb,1,
PS2_IZ_ZCOEFFFIFO_READ,Gen9LPClient,A0,0,ebb,1,Does not exist in SKL anymore
PS2_IZ_ZCOEFFFIFO_WRITE,Gen9LPClient,A0,0,ebb,1,Does not exist in SKL anymore
PS2_LTCD_EBB_HB_Read,Gen9LPClient,A0,168.8466,ebb,1,Normalized to 0.6GHz
PS2_LTCD_EBB_HB_Write,Gen9LPClient,A0,324.2172,ebb,1,Normalized to 0.6GHz
PS2_LTCD_EBB_Read,Gen9LPClient,A0,120.8878,ebb,1,Normalized to 0.6GHz
PS2_LTCD_EBB_Write,Gen9LPClient,A0,231.8668,ebb,1,Normalized to 0.6GHz
PS2_MSC_CACHE_READ,Gen9LPClient,A0,53.012,ebb,1,Assuming 512 bits. No banking in gSim for MSC
PS2_MSC_CACHE_WRITE,Gen9LPClient,A0,88.649,ebb,1,Assuming 512 bits. No banking in gSim for MSC
PS2_MT_DataRam_READ,Gen9LPClient,A0,13.186,ebb,1,
PS2_MT_DataRam_READ&WRITE,Gen9LPClient,A0,35.03,ebb,1,
PS2_MT_DataRam_WRITE,Gen9LPClient,A0,21.844,ebb,1,
PS2_MT_LatFifo_READ,Gen9LPClient,A0,5.825,ebb,1,
PS2_MT_LatFifo_READ&WRITE,Gen9LPClient,A0,18.646,ebb,1,
PS2_MT_LatFifo_WRITE,Gen9LPClient,A0,12.821,ebb,1,
PS2_PSD_BARYPAYLDASMRAM_READ,Gen9LPClient,A0,9.327,ebb,1,Need to check with gSim - 2x128 io assumed
PS2_PSD_BARYPAYLDASMRAM_WRITE,Gen9LPClient,A0,11.299,ebb,1,Need to check with gSim - 2x128 io assumed
PS2_PSD_SCOREBOARD_READ,Gen9LPClient,A0,3.272,ebb,1,Need to check with gSim - 4x8 io assumed
PS2_PSD_SCOREBOARD_WRITE,Gen9LPClient,A0,6.219,ebb,1,Need to check with gSim - 4x8 io assumed
PS2_RCC_CACHE_READ,Gen9LPClient,A0,36.908,ebb,1,Assuming 512 bits. No banking in gSim for RCC.
PS2_RCC_CACHE_WRITE,Gen9LPClient,A0,79.794,ebb,1,Assuming 512 bits. No banking in gSim for RCC.
PS2_RCPFE_COLORLATFIFO_READ,Gen9LPClient,A0,42.417,ebb,1,
PS2_RCPFE_COLORLATFIFO_WRITE,Gen9LPClient,A0,93.643,ebb,1,
PS2_RCPFE_MCSLATFIFO_READ,Gen9LPClient,A0,14.139,ebb,1,
PS2_RCPFE_MCSLATFIFO_WRITE,Gen9LPClient,A0,31.214,ebb,1,
PS2_RCPFE_RCCLATFIFO_READ,Gen9LPClient,A0,3.629,ebb,1,
PS2_RCPFE_RCCLATFIFO_WRITE,Gen9LPClient,A0,5.67,ebb,1,
PS2_RCZ_CACHE_READ,Gen9LPClient,A0,7.258,ebb,1,Using 128 bits. Need to confirm with gSim.
PS2_RCZ_CACHE_WRITE,Gen9LPClient,A0,11.34,ebb,1,Using 128 bits. Need to confirm with gSim.
PS2_SC_DataRam_READ,Gen9LPClient,A0,57.508,ebb,1,
PS2_SC_DataRam_WRITE,Gen9LPClient,A0,89.58,ebb,1,
PS2_SC_LatFifo_READ,Gen9LPClient,A0,11.876,ebb,1,
PS2_SC_LatFifo_WRITE,Gen9LPClient,A0,29.459,ebb,1,
PS2_SOL_Cache_Read,Gen9LPClient,A0,2.061,ebb,1,
PS2_SOL_Cache_ReadWrite,Gen9LPClient,A0,5.219,ebb,1,
PS2_SOL_Cache_Write,Gen9LPClient,A0,3.158,ebb,1,
PS2_STC_CACHE_READ,Gen9LPClient,A0,9.843,ebb,1,Using 128 bits. Need to confirm with gSim.
PS2_STC_CACHE_WRITE,Gen9LPClient,A0,15.213,ebb,1,Using 128 bits. Need to confirm with gSim.
PS2_TDS_Cache_Read,Gen9LPClient,A0,7.358,ebb,1,96 bits assumed. Need to check with gSim.
PS2_TDS_Cache_ReadWrite,Gen9LPClient,A0,18.698,ebb,1,96 bits assumed. Need to check with gSim.
PS2_TDS_Cache_Write,Gen9LPClient,A0,11.34,ebb,1,96 bits assumed. Need to check with gSim.
PS2_VF_Cache_Read,Gen9LPClient,A0,3.708,ebb,1,Doubling for be1/2. Need to check with gSim.
PS2_VF_Cache_Write,Gen9LPClient,A0,3.69,ebb,1,Doubling for be1/2. Need to check with gSim.
PS2_VF_URBFifo_Read,Gen9LPClient,A0,2.978,ebb,1,Doubling for be1/2. Need to check with gSim.
PS2_VF_URBFifo_Write,Gen9LPClient,A0,3.15,ebb,1,Doubling for be1/2. Need to check with gSim.
PS2_VS_Cache_Read,Gen9LPClient,A0,2.435,ebb,1,32 bits assumed. Need to check with gSim.
PS2_VS_Cache_Write,Gen9LPClient,A0,4.434,ebb,1,32 bits assumed. Need to check with gSim.
PS2_WMFE_POLYFIFO_READ,Gen9LPClient,A0,39.557,ebb,1,
PS2_WMFE_POLYFIFO_WRITE,Gen9LPClient,A0,65.533,ebb,1,
